ORIGIN_AIRPORT,DESTINATION_AIRPORT,route_delay_rate
MKE,BOS,0.3060796645702306
MKE,BWI,0.15160349854227406
MKE,CLE,0.10793650793650794
MKE,CVG,0.2053872053872054
MKE,DAL,0.19428571428571428
MKE,DCA,0.1489637305699482
MKE,DEN,0.17337461300309598
MKE,DFW,0.17503217503217502
MKE,DTW,0.1484375
MKE,EWR,0.21800947867298578
MKE,FLL,0.07987220447284345
MKE,IAH,0.21246458923512748
MKE,LAS,0.11488862837045721
MKE,LAX,0.15987460815047022
MKE,LGA,0.2205071664829107
MKE,MCI,0.14516129032258066
MKE,MCO,0.17273576097105509
MKE,MSP,0.18500273672687464
MKE,MSY,0.1388888888888889
MKE,ORD,0.23281944081526
MKE,PHX,0.12931034482758622
MKE,RSW,0.13577023498694518
MKE,SAN,0.1111111111111111
MKE,SEA,0.13126491646778043
MKE,SFO,0.19435736677115986
MKE,STL,0.13305613305613306
MKE,TPA,0.14785992217898833
MKE,TTN,0.0
MKG,ORD,0.21188118811881188
MLB,ATL,0.12754158964879853
MLI,ATL,0.2401883830455259
MLI,DEN,0.2
MLI,DFW,0.23796423658872076
MLI,DTW,0.21468926553672316
MLI,MSP,0.14516129032258066
MLI,ORD,0.17674418604651163
MLU,ATL,0.19254658385093168
MLU,DFW,0.2337317397078353
MLU,IAH,0.125
MMH,DEN,0.375
MMH,SFO,0.26229508196721313
MOB,ATL,0.18547055586130984
MOB,DFW,0.25596816976127323
MOB,IAH,0.14451827242524917
MOB,ORD,0.23684210526315788
MOT,DEN,0.14788732394366197
MOT,MSP,0.14423076923076922
MQT,ORD,0.18421052631578946
MRY,LAX,0.22300469483568075
MRY,PHX,0.1022964509394572
MRY,SFO,0.16536661466458658
MSN,ATL,0.11675824175824176
MSN,BOS,0.0
MSN,CID,0.0
MSN,CVG,0.16666666666666666
MSN,DEN,0.1708185053380783
MSN,DFW,0.215311004784689
MSN,DTW,0.12533097969991175
MSN,EWR,0.21224489795918366
MSN,IAH,0.0
MSN,LAX,0.0
MSN,LGA,0.1780821917808219
MSN,MCO,0.1875
MSN,MSP,0.14966634890371783
MSN,ORD,0.19830028328611898
MSN,SFO,0.0
MSN,SLC,0.030864197530864196
MSO,ATL,0.2
MSO,DEN,0.1864406779661017
MSO,MSP,0.05555555555555555
MSO,ORD,0.0
MSO,SFO,0.24444444444444444
MSO,SLC,0.050970873786407765
MSP,ABQ,0.10559006211180125
MSP,ABR,0.10467289719626169
MSP,ALB,0.23178807947019867
MSP,ANC,0.2196078431372549
MSP,ASE,0.4166666666666667
MSP,ATL,0.11743404035178479
MSP,ATW,0.1341772151898734
MSP,AUS,0.13496932515337423
MSP,AZO,0.16091954022988506
MSP,BDL,0.11142061281337047
MSP,BIL,0.10766423357664233
MSP,BIS,0.15652879156528793
MSP,BJI,0.08823529411764706
MSP,BMI,0.20754716981132076
MSP,BNA,0.16511627906976745
MSP,BOI,0.17428087986463622
MSP,BOS,0.16157501697216564
MSP,BRD,0.08125
MSP,BUF,0.18134715025906736
MSP,BWI,0.17090069284064666
MSP,BZN,0.0991869918699187
MSP,CID,0.1757679180887372
MSP,CLE,0.23793677204658903
MSP,CLT,0.11979463776383342
MSP,CMH,0.11263736263736264
MSP,CVG,0.1875
MSP,CWA,0.0
MSP,DAY,0.13026052104208416
MSP,DCA,0.13140311804008908
MSP,DEN,0.18497757847533633
MSP,DFW,0.2
MSP,DIK,0.06191369606003752
MSP,DLH,0.09785202863961814
MSP,DSM,0.12025316455696203
MSP,DTW,0.16151046405823477
MSP,EGE,0.0
MSP,EWR,0.20411663807890223
MSP,FAI,0.21774193548387097
MSP,FAR,0.1440058479532164
MSP,FCA,0.105
MSP,FLL,0.1413934426229508
MSP,FNT,0.14609571788413098
MSP,FSD,0.17365853658536584
MSP,FWA,0.31555555555555553
MSP,GEG,0.12050078247261346
MSP,GFK,0.11270491803278689
MSP,GRB,0.12514220705346984
MSP,GRR,0.12124463519313304
MSP,GTF,0.1124031007751938
MSP,HIB,0.11546840958605664
MSP,HLN,0.0972972972972973
MSP,IAD,0.1958955223880597
MSP,IAH,0.26144244105409153
MSP,ICT,0.16075156576200417
MSP,IDA,0.21052631578947367
MSP,IMT,0.0962962962962963
MSP,IND,0.1172680412371134
MSP,INL,0.13131313131313133
MSP,ISN,0.11331133113311331
MSP,JAC,0.11570247933884298
MSP,JAX,0.2080536912751678
MSP,JFK,0.16714285714285715
MSP,LAN,0.12962962962962962
MSP,LAS,0.17893217893217894
MSP,LAX,0.1860924535756618
MSP,LEX,0.1111111111111111
MSP,LGA,0.21898660454280722
MSP,LNK,0.12916666666666668
MSP,LSE,0.07120743034055728
MSP,MBS,0.1346153846153846
MSP,MCI,0.13570487483530963
MSP,MCO,0.1422893481717011
MSP,MDW,0.18962722852512157
MSP,MEM,0.09803921568627451
MSP,MIA,0.11731843575418995
MSP,MKE,0.12042175360710322
MSP,MLI,0.15384615384615385
MSP,MOT,0.16155088852988692
MSP,MSN,0.1527777777777778
MSP,MSO,0.11139240506329114
MSP,MSY,0.04460966542750929
MSP,OKC,0.16776315789473684
MSP,OMA,0.1519364448857994
MSP,ORD,0.26447264076130056
MSP,ORF,0.32967032967032966
MSP,PDX,0.12341197822141561
MSP,PHL,0.17001469867711905
MSP,PHX,0.1462605548854041
MSP,PIA,0.0
MSP,PIT,0.14470284237726097
MSP,PSC,0.12440191387559808
MSP,PSP,0.13986013986013987
MSP,RAP,0.13388734995383195
MSP,RDU,0.1712707182320442
MSP,RHI,0.1141804788213628
MSP,RIC,0.3793103448275862
MSP,RNO,0.0
MSP,ROC,0.22641509433962265
MSP,RST,0.21082621082621084
MSP,RSW,0.13580246913580246
MSP,SAN,0.1277533039647577
MSP,SAT,0.1989247311827957
MSP,SBN,0.18238993710691823
MSP,SDF,0.14473684210526316
MSP,SEA,0.1552467656923814
MSP,SFO,0.18633852335509793
MSP,SJC,0.11436170212765957
MSP,SJU,0.12195121951219512
MSP,SLC,0.10718954248366012
MSP,SMF,0.15124153498871332
MSP,SNA,0.11447368421052631
MSP,STL,0.1664882226980728
MSP,SYR,0.11811023622047244
MSP,TPA,0.12470023980815348
MSP,TTN,0.44370860927152317
MSP,TUL,0.1742857142857143
MSP,TUS,0.058823529411764705
MSP,TVC,0.13636363636363635
MSP,XNA,0.14666666666666667
MSY,ATL,0.1442392260334213
MSY,AUS,0.17028985507246377
MSY,BNA,0.11619718309859155
MSY,BOS,0.299625468164794
MSY,BWI,0.16172106824925817
MSY,CLT,0.1328847771236333
MSY,CMH,0.0
MSY,DAL,0.14906518443658415
MSY,DCA,0.18106312292358803
MSY,DEN,0.19798136645962733
MSY,DFW,0.16853385289819775
MSY,DTW,0.2515964240102171
MSY,EWR,0.23669923995656894
MSY,FLL,0.2585499316005472
MSY,HOU,0.143262987012987
MSY,IAD,0.03977272727272727
MSY,IAH,0.1608832807570978
MSY,JFK,0.23923444976076555
MSY,LAS,0.13345864661654136
MSY,LAX,0.14606741573033707
MSY,LGA,0.30563002680965146
MSY,MCI,0.1509433962264151
MSY,MCO,0.17929562433297758
MSY,MDW,0.19596541786743515
MSY,MIA,0.12903225806451613
MSY,MKE,0.11009174311926606
MSY,MSP,0.20074349442379183
MSY,OAK,0.13793103448275862
MSY,ORD,0.30185348631950576
MSY,PHL,0.19543973941368079
MSY,PHX,0.18429003021148035
MSY,SAN,0.15073529411764705
MSY,SAT,0.07865168539325842
MSY,SEA,0.15925925925925927
MSY,SFO,0.23717948717948717
MSY,SLC,0.06766917293233082
MSY,STL,0.14099783080260303
MSY,TPA,0.13670886075949368
MTJ,ATL,0.17391304347826086
MTJ,DEN,0.10242587601078167
MTJ,DFW,0.18666666666666668
MTJ,EWR,0.29411764705882354
MTJ,IAH,0.11038961038961038
MTJ,LAX,0.2916666666666667
MTJ,ORD,0.2980769230769231
MTJ,PHX,0.14814814814814814
MTJ,SFO,0.2
MVY,BOS,0.21428571428571427
MVY,JFK,0.2727272727272727
MYR,ACY,0.3068181818181818
MYR,ATL,0.1494345718901454
MYR,BOS,0.13076923076923078
MYR,BWI,0.25668449197860965
MYR,CLE,0.2236024844720497
MYR,CLT,0.0
MYR,CRW,0.171875
MYR,DFW,0.2786885245901639
MYR,DTW,0.1509433962264151
MYR,EWR,0.125
MYR,FLL,0.2515923566878981
MYR,IAG,0.22727272727272727
MYR,LBE,0.17647058823529413
MYR,LGA,0.32945736434108525
MYR,ORD,0.31981981981981983
MYR,PBG,0.43137254901960786
MYR,PHL,0.4124293785310734
OAJ,ATL,0.16538882803943045
OAK,ABQ,0.23124042879019907
OAK,ATL,1.0
OAK,AUS,0.1875
OAK,BNA,0.11304347826086956
OAK,BOI,0.22598870056497175
OAK,BOS,0.31683168316831684
OAK,BUR,0.1716519374575119
OAK,BWI,0.2054263565891473
OAK,CMH,0.07547169811320754
OAK,DAL,0.20334928229665072
OAK,DEN,0.2234359483614697
OAK,DFW,0.27340823970037453
OAK,GEG,0.22178988326848248
OAK,HNL,0.16783216783216784
OAK,HOU,0.16962524654832348
OAK,IAH,0.5276073619631901
OAK,JFK,0.21551724137931033
OAK,KOA,0.12773722627737227
OAK,LAS,0.16049382716049382
OAK,LAX,0.2856858451124826
OAK,LGB,0.10824108241082411
OAK,LIH,0.12804878048780488
OAK,MCI,0.20085470085470086
OAK,MDW,0.1523096129837703
OAK,MSY,0.31896551724137934
OAK,OGG,0.17647058823529413
OAK,ONT,0.2017291066282421
OAK,ORD,0.2111111111111111
OAK,PDX,0.19888734353268428
OAK,PHX,0.17815533980582524
OAK,SAN,0.2074074074074074
OAK,SEA,0.19148936170212766
OAK,SLC,0.12648893930799773
OAK,SNA,0.1376558603491272
OGG,ANC,0.17073170731707318
OGG,BLI,0.09259259259259259
OGG,DEN,0.14189189189189189
OGG,DFW,0.1163895486935867
OGG,HNL,0.1479946721918011
OGG,ITO,0.09724770642201835
OGG,KOA,0.1172106824925816
OGG,LAX,0.15412026726057906
OGG,LIH,0.13463324048282266
OGG,OAK,0.11623616236162361
OGG,ORD,0.32978723404255317
OGG,PDX,0.09030837004405286
OGG,PHX,0.0779816513761468
OGG,SAN,0.07741935483870968
OGG,SEA,0.19563058589870905
OGG,SFO,0.15684496826835903
OGG,SJC,0.12660550458715597
OGG,SMF,0.047619047619047616
OKC,ATL,0.10764331210191083
OKC,BWI,0.1553030303030303
OKC,DAL,0.14647137150466044
OKC,DEN,0.18017366136034732
OKC,DFW,0.18056195301704284
OKC,DTW,0.11023622047244094
OKC,EWR,0.23076923076923078
OKC,HOU,0.1771255060728745
OKC,IAD,0.16666666666666666
OKC,IAH,0.22976190476190475
OKC,LAS,0.15185185185185185
OKC,LAX,0.3218390804597701
OKC,MDW,0.15985130111524162
OKC,MSP,0.22039473684210525
OKC,ORD,0.26323218066337334
OKC,PHX,0.14446529080675422
OKC,SEA,0.0989010989010989
OKC,SFO,0.09293680297397769
OKC,SLC,0.09292929292929293
OKC,STL,0.19558359621451105
OMA,ATL,0.0865079365079365
OMA,DAL,0.07547169811320754
OMA,DCA,0.0
OMA,DEN,0.1976470588235294
OMA,DFW,0.1590909090909091
OMA,DTW,0.12956204379562045
OMA,EWR,0.2219730941704036
OMA,IAH,0.20523560209424083
OMA,LAS,0.10799438990182328
OMA,LAX,0.23809523809523808
OMA,LGA,0.2
OMA,MCO,0.08396946564885496
OMA,MDW,0.16214233308877476
OMA,MSP,0.1898989898989899
OMA,ORD,0.23011015911872704
OMA,PDX,1.0
OMA,PHX,0.14501510574018128
OMA,SEA,0.14022140221402213
OMA,SFO,0.0
OMA,SLC,0.08247422680412371
OMA,STL,0.13071895424836602
OME,ANC,0.20612244897959184
OME,OTZ,0.32432432432432434
ONT,ATL,0.3333333333333333
ONT,DEN,0.17989417989417988
ONT,DFW,0.15178571428571427
ONT,IAH,0.15192743764172337
ONT,LAS,0.2016348773841962
ONT,MDW,0.16091954022988506
ONT,OAK,0.19017341040462427
ONT,PDX,0.04882154882154882
ONT,PHX,0.18136850783182193
ONT,SEA,0.07346938775510205
ONT,SFO,0.22835990888382687
ONT,SJC,0.17298797409805736
ONT,SLC,0.06088082901554404
ONT,SMF,0.19586374695863748
ORD,ABE,0.23121387283236994
ORD,ABQ,0.256857855361596
ORD,ACY,0.3877551020408163
ORD,ALB,0.29428989751098095
ORD,ALO,0.23430962343096234
ORD,ANC,0.32761904761904764
ORD,ASE,0.37448559670781895
ORD,ATL,0.22700587084148727
ORD,ATW,0.19101123595505617
ORD,AUS,0.24803149606299213
ORD,AVL,0.2503937007874016
ORD,AVP,0.32673267326732675
ORD,AZO,0.18787878787878787
ORD,BDL,0.2697594501718213
ORD,BHM,0.2308673469387755
ORD,BIL,0.391304347826087
ORD,BIS,0.20300751879699247
ORD,BMI,0.16968011126564672
ORD,BNA,0.2586830680173661
ORD,BOI,0.39215686274509803
ORD,BOS,0.2579792256846081
ORD,BTV,0.27348066298342544
ORD,BUF,0.2524719841793013
ORD,BWI,0.29967948717948717
ORD,BZN,0.21658986175115208
ORD,CAE,0.2835820895522388
ORD,CAK,0.18795430944963656
ORD,CHA,0.1758957654723127
ORD,CHO,0.29545454545454547
ORD,CHS,0.21418826739427013
ORD,CID,0.21725239616613418
ORD,CLE,0.27160893493039817
ORD,CLT,0.20448684889118102
ORD,CMH,0.23929376408715253
ORD,CMI,0.21166791323859388
ORD,CMX,0.20874751491053678
ORD,COD,0.625
ORD,COS,0.3527027027027027
ORD,COU,0.33992094861660077
ORD,CRW,0.23690205011389523
ORD,CVG,0.23870364599563726
ORD,CWA,0.2303422756706753
ORD,DAY,0.20406189555125726
ORD,DBQ,0.21518987341772153
ORD,DCA,0.23992443324937027
ORD,DEN,0.335602899187349
ORD,DFW,0.2612291227501216
ORD,DLH,0.2
ORD,DSM,0.2599540581929556
ORD,DTW,0.24865991661703396
ORD,EAU,0.21880998080614203
ORD,EGE,0.25301204819277107
ORD,ELM,0.2605042016806723
ORD,ELP,0.2979214780600462
ORD,ERI,0.18962075848303392
ORD,EVV,0.20046082949308755
ORD,EWR,0.3070088845014807
ORD,FAI,0.6111111111111112
ORD,FAR,0.2370012091898428
ORD,FCA,0.264
ORD,FLL,0.22338308457711442
ORD,FNT,0.19821059876118377
ORD,FSD,0.23705057891529555
ORD,FWA,0.19776536312849163
ORD,GRB,0.19935691318327975
ORD,GRR,0.22657580919931858
ORD,GSO,0.12912087912087913
ORD,GSP,0.20722135007849293
ORD,GUC,0.26666666666666666
ORD,HDN,0.2608695652173913
ORD,HNL,0.39925373134328357
ORD,HPN,0.20257695060844666
ORD,HSV,0.25946969696969696
ORD,IAD,0.2510769230769231
ORD,IAH,0.30972644376899694
ORD,ICT,0.2768264840182648
ORD,IND,0.19974226804123713
ORD,JAC,0.29775280898876405
ORD,JAN,0.20127118644067796
ORD,JAX,0.2536764705882353
ORD,JFK,0.294435857805255
ORD,LAN,0.19491525423728814
ORD,LAS,0.3070350327542011
ORD,LAX,0.2793401413982718
ORD,LBE,0.2826086956521739
ORD,LEX,0.197084917617237
ORD,LGA,0.26349460215913634
ORD,LIT,0.26570915619389585
ORD,LNK,0.22104144527098832
ORD,LSE,0.2047670639219935
ORD,MBS,0.21224489795918366
ORD,MCI,0.262085032032615
ORD,MCO,0.2690414132638286
ORD,MDT,0.24440894568690097
ORD,MEM,0.2511037527593819
ORD,MHK,0.23107569721115537
ORD,MHT,0.25190839694656486
ORD,MIA,0.21558674231113764
ORD,MKE,0.23998959958398336
ORD,MKG,0.21031746031746032
ORD,MLI,0.20636152055857254
ORD,MOB,0.2747747747747748
ORD,MQT,0.3173913043478261
ORD,MSN,0.20813204508856684
ORD,MSP,0.3034414945919371
ORD,MSY,0.2815198618307427
ORD,MTJ,0.3113207547169811
ORD,MYR,0.39473684210526316
ORD,OAK,0.22388059701492538
ORD,OGG,0.2978723404255319
ORD,OKC,0.27766323024054984
ORD,OMA,0.24080882352941177
ORD,ORF,0.2633279483037157
ORD,PAH,0.2174757281553398
ORD,PBI,0.1867881548974943
ORD,PDX,0.2510074841681059
ORD,PHL,0.24189659791052773
ORD,PHX,0.2158252977878616
ORD,PIA,0.17906008328375966
ORD,PIT,0.23705179282868527
ORD,PNS,0.14
ORD,PSP,0.1824561403508772
ORD,PVD,0.29222520107238603
ORD,PWM,0.26848249027237353
ORD,RAP,0.29085872576177285
ORD,RDU,0.2736220472440945
ORD,RIC,0.21850273889227023
ORD,RNO,0.28700906344410876
ORD,ROA,0.22913256955810146
ORD,ROC,0.19418960244648317
ORD,RST,0.19961051606621227
ORD,RSW,0.24158563949139866
ORD,SAN,0.2412037037037037
ORD,SAT,0.2987598647125141
ORD,SAV,0.21304347826086956
ORD,SBN,0.2659217877094972
ORD,SCE,0.3078393881453155
ORD,SDF,0.20904645476772615
ORD,SEA,0.22695035460992907
ORD,SFO,0.26747357654278897
ORD,SGF,0.2421827099938688
ORD,SJC,0.23177570093457944
ORD,SJU,0.16281895504252733
ORD,SLC,0.2714708785784798
ORD,SMF,0.3198090692124105
ORD,SNA,0.21255760368663595
ORD,SPI,0.22831632653061223
ORD,SRQ,0.1759656652360515
ORD,STC,0.38961038961038963
ORD,STL,0.24616905585763718
ORD,STT,0.16666666666666666
ORD,SUX,0.24691358024691357
ORD,SYR,0.2403924775143091
ORD,TOL,0.16846361185983827
ORD,TPA,0.28186528497409324
ORD,TTN,0.21739130434782608
ORD,TUL,0.23170731707317074
ORD,TUS,0.24123711340206186
ORD,TVC,0.19544198895027623
ORD,TYS,0.26773455377574373
ORD,XNA,0.2677127912505944
ORF,ATL,0.09829257037378865
ORF,BWI,0.19572553430821146
ORF,CLT,0.09610389610389611
ORF,DFW,0.16334661354581673
ORF,DTW,0.13996316758747698
ORF,EWR,0.20714285714285716
ORF,IAD,0.13513513513513514
ORF,IAH,0.3261802575107296
ORF,JFK,0.27522935779816515
ORF,LGA,0.3611940298507463
ORF,MCO,0.1339031339031339
ORF,MDW,0.18791946308724833
ORF,MIA,0.20535714285714285
ORF,MSP,0.1
ORF,ORD,0.23672230652503792
ORF,TPA,0.6666666666666666
ORH,FLL,0.234375
ORH,MCO,0.13178294573643412
OTH,DEN,0.19230769230769232
OTH,SFO,0.2898550724637681
OTZ,ANC,0.16831683168316833
OTZ,OME,0.2850678733031674
PAH,ORD,0.1328125
PBG,FLL,0.3045977011494253
PBG,MYR,0.4
PBI,ACY,0.20388349514563106
PBI,ATL,0.12566215420835786
PBI,BDL,0.3272058823529412
PBI,BOS,0.32757201646090534
PBI,BWI,0.22467532467532467
PBI,CLT,0.12177985948477751
PBI,DCA,0.208
PBI,DEN,0.23333333333333334
PBI,DFW,0.13991163475699558
PBI,DTW,0.2202797202797203
PBI,EWR,0.22086513994910942
PBI,HPN,0.28780487804878047
PBI,IAD,0.42857142857142855
PBI,IAH,0.2215568862275449
PBI,ISP,0.2413793103448276
PBI,JFK,0.2727882037533512
PBI,LAX,0.15584415584415584
PBI,LGA,0.3149955634427684
PBI,MDW,0.14285714285714285
PBI,ORD,0.21184510250569477
PBI,PHL,0.1959378733572282
PBI,PIT,0.4
PBI,PVD,0.1875
PBI,TTN,0.4375
PDX,ABQ,0.11560693641618497
PDX,ANC,0.09009009009009009
PDX,ATL,0.08990011098779134
PDX,AUS,0.07142857142857142
PDX,BOS,0.13053613053613053
PDX,BUR,0.07822685788787484
PDX,BWI,0.3709677419354839
PDX,BZN,0.017543859649122806
PDX,CLT,0.13063063063063063
PDX,DAL,0.15517241379310345
PDX,DCA,0.08791208791208792
PDX,DEN,0.1410162002945508
PDX,DFW,0.14594240837696335
PDX,DTW,0.09659090909090909
PDX,EWR,0.0996309963099631
PDX,FAT,0.1282051282051282
PDX,HNL,0.18370883882149047
PDX,HOU,0.3225806451612903
PDX,IAD,0.06043956043956044
PDX,IAH,0.13001605136436598
PDX,JFK,0.17012448132780084
PDX,KOA,0.09565217391304348
PDX,LAS,0.14037626628075253
PDX,LAX,0.1776184786937475
PDX,LGB,0.088
PDX,LIH,0.09230769230769231
PDX,MCI,0.025735294117647058
PDX,MDW,0.09441233140655106
PDX,MSP,0.04818181818181818
PDX,OAK,0.19126819126819128
PDX,OGG,0.12938596491228072
PDX,ONT,0.07394957983193277
PDX,ORD,0.17545871559633028
PDX,PHL,0.11724137931034483
PDX,PHX,0.09732748304746709
PDX,PSP,0.11961722488038277
PDX,SAN,0.13453237410071942
PDX,SBA,0.07749077490774908
PDX,SEA,0.1411917098445596
PDX,SFO,0.18437862950058073
PDX,SJC,0.12094064949608063
PDX,SLC,0.09442970822281167
PDX,SMF,0.16436251920122888
PDX,SNA,0.10913404507710557
PDX,STL,0.01098901098901099
PDX,TUS,0.15483870967741936
PHF,ATL,0.19545903257650543
PHF,DEN,0.5
PHL,ATL,0.19883589936162224
PHL,AUS,0.23106060606060605
PHL,BNA,0.16024340770791076
PHL,BOS,0.23370839193624005
PHL,BWI,0.5714285714285714
PHL,CLE,0.18627450980392157
PHL,CLT,0.19439935064935066
PHL,DAL,0.05660377358490566
PHL,DCA,0.325
PHL,DEN,0.1989824759751272
PHL,DFW,0.22487046632124352
PHL,DTW,0.18861209964412812
PHL,FLL,0.25936599423631124
PHL,IAH,0.23642533936651583
PHL,IND,0.24110671936758893
PHL,JAX,0.19631901840490798
PHL,LAS,0.2350974930362117
PHL,LAX,0.2212041884816754
PHL,LGA,0.2192513368983957
PHL,MCO,0.24454261954261955
PHL,MDW,0.19359145527369825
PHL,MIA,0.28751753155680226
PHL,MSP,0.1971554683668465
PHL,MSY,0.1465798045602606
PHL,MYR,0.398876404494382
PHL,ORD,0.24986580783682233
PHL,PBI,0.25357142857142856
PHL,PDX,0.2534246575342466
PHL,PHX,0.20869565217391303
PHL,PIT,0.20641562064156208
PHL,PVD,0.09090909090909091
PHL,RDU,0.25745682888540034
PHL,RIC,0.16666666666666666
PHL,RSW,0.2607449856733524
PHL,SAN,0.19284603421461896
PHL,SAT,0.2324561403508772
PHL,SEA,0.22904368358913813
PHL,SFO,0.21720818291215402
PHL,SJU,0.2887323943661972
PHL,SLC,0.2326454033771107
PHL,SMF,0.30666666666666664
PHL,STL,0.21792260692464357
PHL,STT,0.2640449438202247
PHL,TPA,0.2153209109730849
PHX,ABQ,0.17877629063097514
PHX,ANC,0.1513157894736842
PHX,ATL,0.14973082099596233
PHX,AUS,0.22783825816485226
PHX,BFL,0.16165951359084407
PHX,BNA,0.2582781456953642
PHX,BOI,0.18909899888765294
PHX,BOS,0.2361111111111111
PHX,BUF,0.30996309963099633
PHX,BUR,0.18639633747547416
PHX,BWI,0.19645608628659475
PHX,CLE,0.24587458745874588
PHX,CLT,0.1820947414167753
PHX,CMH,0.21257142857142858
PHX,CVG,0.16666666666666666
PHX,DAL,0.24849527085124679
PHX,DCA,0.25412960609911056
PHX,DEN,0.20425312982335792
PHX,DFW,0.18319928507596067
PHX,DRO,0.11851851851851852
PHX,DSM,0.1348314606741573
PHX,DTW,0.1557231588287489
PHX,ELP,0.23986765922249792
PHX,EWR,0.19110576923076922
PHX,FAT,0.15158924205378974
PHX,FLG,0.16603198781416603
PHX,FLL,0.22145328719723184
PHX,GEG,0.13093709884467267
PHX,GJT,0.15345911949685534
PHX,HNL,0.2797814207650273
PHX,HOU,0.2308362369337979
PHX,IAD,0.03663003663003663
PHX,IAH,0.17924879137225735
PHX,IND,0.2184950135992747
PHX,JFK,0.231058570660935
PHX,KOA,0.25
PHX,LAS,0.1854171326325207
PHX,LAX,0.2540187541862023
PHX,LGB,0.0
PHX,LIH,0.25874125874125875
PHX,LIT,0.15129151291512916
PHX,MCI,0.20066445182724252
PHX,MCO,0.21042830540037244
PHX,MDW,0.19003789929615592
PHX,MIA,0.2125506072874494
PHX,MKE,0.19465977605512488
PHX,MRY,0.158004158004158
PHX,MSP,0.15167017755040627
PHX,MSY,0.15568862275449102
PHX,MTJ,0.2222222222222222
PHX,OAK,0.20509055310817426
PHX,OGG,0.24774774774774774
PHX,OKC,0.29135338345864664
PHX,OMA,0.1632047477744807
PHX,ONT,0.26124284546197873
PHX,ORD,0.21695972773681224
PHX,PDX,0.17722023098367184
PHX,PHL,0.2087087087087087
PHX,PIT,0.16253101736972705
PHX,PSP,0.165
PHX,RDU,0.19607843137254902
PHX,RNO,0.1656005685856432
PHX,SAN,0.20173326913818007
PHX,SAT,0.23026315789473684
PHX,SBA,0.1288135593220339
PHX,SBP,0.1336206896551724
PHX,SDF,0.14285714285714285
PHX,SEA,0.15186426476749057
PHX,SFO,0.22679888126112382
PHX,SJC,0.18242710795902287
PHX,SLC,0.1453386103781882
PHX,SMF,0.18944099378881987
PHX,SNA,0.15372168284789645
PHX,STL,0.1716884593519045
PHX,TPA,0.20963855421686747
PHX,TUL,0.3083511777301927
PHX,TUS,0.14138286893704852
PHX,YUM,0.12614980289093297
PIA,ATL,0.20251396648044692
PIA,DEN,0.75
PIA,DFW,0.2085635359116022
PIA,DTW,0.17869415807560138
PIA,IAH,0.1306532663316583
PIA,MSP,0.0
PIA,ORD,0.20416666666666666
PIB,DFW,0.3125
PIB,MEI,0.09665427509293681
PIH,SLC,0.05904059040590406
PIT,ATL,0.10582010582010581
PIT,BNA,0.06296296296296296
PIT,BOS,0.1918238993710692
PIT,BWI,0.14073071718538566
PIT,CLT,0.11201216421692854
PIT,CVG,0.5
PIT,DAL,0.018867924528301886
PIT,DCA,1.0
PIT,DEN,0.15598548972188633
PIT,DFW,0.1437125748502994
PIT,DTW,0.14106583072100312
PIT,EWR,0.18333333333333332
PIT,FLL,0.11323763955342903
PIT,HOU,0.183206106870229
PIT,IAD,0.20853080568720378
PIT,IAH,0.19428571428571428
PIT,JFK,0.42138364779874216
PIT,LAS,0.09533468559837728
PIT,LAX,0.10526315789473684
PIT,LGA,0.3246753246753247
PIT,MCO,0.16378600823045267
PIT,MDW,0.14275568181818182
PIT,MSP,0.13808463251670378
PIT,ORD,0.24431818181818182
PIT,PBI,0.2
PIT,PHL,0.23293172690763053
PIT,PHX,0.12903225806451613
PIT,RSW,0.1331521739130435
PIT,SFO,0.11483253588516747
PIT,TPA,0.1347517730496454
PLN,DTW,0.13911620294599017
PNS,ATL,0.11009174311926606
PNS,BNA,0.16913319238900634
PNS,DCA,0.0
PNS,DFW,0.21114369501466276
PNS,HOU,0.1962962962962963
PNS,IAH,0.16417910447761194
PNS,MDW,0.17857142857142858
PNS,MIA,0.21920668058455114
PNS,ORD,0.23
PPG,HNL,0.3103448275862069
PSC,DEN,0.17509025270758122
PSC,MSP,0.09047619047619047
PSC,SFO,0.08813559322033898
PSC,SLC,0.046357615894039736
PSE,JFK,0.20532319391634982
PSE,MCO,0.11550151975683891
PSG,JNU,0.1970260223048327
PSG,WRG,0.2537313432835821
PSP,DEN,0.19082125603864733
PSP,DFW,0.17424242424242425
PSP,IAH,0.3696969696969697
PSP,JFK,0.12
PSP,LAX,0.21363636363636362
PSP,MSP,0.1702127659574468
PSP,ORD,0.24468085106382978
PSP,PDX,0.09178743961352658
PSP,PHX,0.1467430207587688
PSP,SEA,0.1156773211567732
PSP,SFO,0.23327412670219064
PSP,SLC,0.09499136442141623
PUB,DEN,0.16205533596837945
PVD,ATL,0.13054830287206268
PVD,BWI,0.1665827881227982
PVD,CLT,0.1701863354037267
PVD,DCA,0.18604651162790697
PVD,DTW,0.1273006134969325
PVD,EWR,0.29310344827586204
PVD,FLL,0.18425196850393702
PVD,IAD,0.25862068965517243
PVD,MCO,0.18470149253731344
PVD,MDW,0.1457725947521866
PVD,ORD,0.26763990267639903
PVD,PBI,0.09375
PVD,PHL,0.11764705882352941
PVD,RSW,0.0625
PVD,TPA,0.14444444444444443
PWM,ATL,0.11049723756906077
PWM,BWI,0.14949748743718594
PWM,CLT,0.10984848484848485
PWM,DCA,0.12195121951219512
